,side,result,P_W%,P_KDA,P_KP,P_GD10,P_XPD10,P_CSD10,P_DPM,C_P+B%,C_W%
5075,1,0,8.799999999999997,1.2799999999999985,-1.740000000000009,27.0,-13.400000000000006,1.18,-25.599999999999966,4.039999999999999,9.399999999999999
5076,0,1,18.6,2.4199999999999995,1.8400000000000034,7.200000000000001,7.4,-1.6199999999999999,-4.0,7.199999999999989,1.6000000000000014
5077,1,0,-18.6,-2.4199999999999995,-1.8400000000000034,-7.200000000000001,-7.4,1.6199999999999999,4.0,-7.199999999999989,-1.6000000000000014
5078,1,1,5.200000000000003,0.2799999999999998,-3.299999999999997,170.79999999999998,151.0,4.24,33.60000000000002,14.5,-12.400000000000006
5079,0,0,-5.200000000000003,-0.2799999999999998,3.299999999999997,-170.79999999999998,-151.0,-4.24,-33.60000000000002,-14.5,12.400000000000006
5080,1,1,37.39999999999999,1.1999999999999988,-1.6999999999999886,-18.0,-30.400000000000002,-0.19999999999999996,29.80000000000001,-7.540000000000006,8.0
5081,0,0,-37.39999999999999,-1.1999999999999988,1.6999999999999886,18.0,30.400000000000002,0.19999999999999996,-29.80000000000001,7.540000000000006,-8.0
5082,0,1,-4.800000000000004,0.11999999999999966,-1.259999999999991,67.6,69.4,0.84,-31.599999999999966,1.8399999999999963,-16.4
5083,1,0,4.800000000000004,-0.11999999999999966,1.259999999999991,-67.6,-69.4,-0.84,31.599999999999966,-1.8399999999999963,16.4
5084,0,1,20.6,2.0600000000000005,-0.6999999999999886,53.199999999999996,43.0,0.8799999999999999,5.7999999999999545,18.239999999999995,-6.0
5085,1,0,-20.6,-2.0600000000000005,0.6999999999999886,-53.199999999999996,-43.0,-0.8799999999999999,-5.7999999999999545,-18.239999999999995,6.0
5086,0,1,-20.199999999999996,-2.0800000000000005,-1.0200000000000102,-220.2,-109.19999999999999,-0.8199999999999998,0.19999999999998863,-16.319999999999993,-1.1999999999999957
5087,1,0,20.199999999999996,2.0800000000000005,1.0200000000000102,220.2,109.19999999999999,0.8199999999999998,-0.19999999999998863,16.319999999999993,1.1999999999999957
5088,0,1,22.999999999999996,2.1000000000000005,2.6000000000000085,37.2,36.2,0.1400000000000002,8.0,17.78000000000001,-5.600000000000001
5089,1,0,-22.999999999999996,-2.1000000000000005,-2.6000000000000085,-37.2,-36.2,-0.1400000000000002,-8.0,-17.78000000000001,5.600000000000001
5090,1,1,-24.799999999999997,-1.2799999999999994,-1.7399999999999949,-17.6,-22.4,2.6599999999999997,24.399999999999977,23.259999999999984,11.799999999999997
5091,0,0,24.799999999999997,1.2799999999999994,1.7399999999999949,17.6,22.4,-2.6599999999999997,-24.399999999999977,-23.259999999999984,-11.799999999999997
5092,0,1,0.6000000000000014,0.5799999999999996,-3.2199999999999847,-5.000000000000001,36.0,0.6800000000000002,-44.19999999999999,-12.97999999999999,4.600000000000001
5093,1,0,-0.6000000000000014,-0.5799999999999996,3.2199999999999847,5.000000000000001,-36.0,-0.6800000000000002,44.19999999999999,12.97999999999999,-4.600000000000001
5094,1,1,19.200000000000003,3.26,3.1200000000000045,-8.2,38.599999999999994,-0.72,3.0,-14.119999999999997,-1.0
5095,0,0,-19.200000000000003,-3.26,-3.1200000000000045,8.2,-38.599999999999994,0.72,-3.0,14.119999999999997,1.0
5096,1,1,0.4000000000000057,-1.7799999999999994,-0.9399999999999977,-147.20000000000002,-81.6,-0.40000000000000013,-12.0,-1.3999999999999915,11.399999999999999
5097,0,0,-0.4000000000000057,1.7799999999999994,0.9399999999999977,147.20000000000002,81.6,0.40000000000000013,12.0,1.3999999999999915,-11.399999999999999
5098,1,1,19.6,1.2999999999999998,0.5400000000000205,95.4,23.4,-1.7799999999999994,3.8000000000000114,-5.200000000000003,12.200000000000003
5099,0,0,-19.6,-1.2999999999999998,-0.5400000000000205,-95.4,-23.4,1.7799999999999994,-3.8000000000000114,5.200000000000003,-12.200000000000003
5100,0,1,6.999999999999993,0.15999999999999925,-2.3400000000000034,62.2,-17.400000000000002,0.94,-54.0,24.939999999999998,-2.799999999999997
5101,1,0,-6.999999999999993,-0.15999999999999925,2.3400000000000034,-62.2,17.400000000000002,-0.94,54.0,-24.939999999999998,2.799999999999997
5102,1,1,24.999999999999993,2.540000000000001,2.9199999999999875,34.6,31.400000000000002,-0.40000000000000013,6.0,7.980000000000011,4.199999999999996
5103,0,0,-24.999999999999993,-2.540000000000001,-2.9199999999999875,-34.6,-31.400000000000002,0.40000000000000013,-6.0,-7.980000000000011,-4.199999999999996
5104,1,1,9.0,3.1800000000000015,-3.0,127.8,125.0,1.3799999999999997,-13.600000000000023,-10.479999999999997,7.799999999999997
5105,0,0,-9.0,-3.1800000000000015,3.0,-127.8,-125.0,-1.3799999999999997,13.600000000000023,10.479999999999997,-7.799999999999997
5106,1,1,13.799999999999997,1.02,-2.960000000000008,-38.4,-64.80000000000001,0.8599999999999999,29.80000000000001,-17.759999999999998,1.4000000000000057
5107,0,0,-13.799999999999997,-1.02,2.960000000000008,38.4,64.80000000000001,-0.8599999999999999,-29.80000000000001,17.759999999999998,-1.4000000000000057
5108,1,1,64.2,3.88,-5.4199999999999875,291.2,243.6,5.38,86.79999999999995,-5.859999999999999,1.6000000000000014
5109,0,0,-64.2,-3.88,5.4199999999999875,-291.2,-243.6,-5.38,-86.79999999999995,5.859999999999999,-1.6000000000000014
